#type size merge hybrid_5 hybrid_10 hybrid_20 hybrid_30 hybrid_50
2 45700 26496 18937 17813 15408 15150 12984
2 45800 26290 18601 16740 15331 13563 12198
2 45900 24991 19049 17296 15319 13477 12066
2 46000 25989 18696 16476 14613 13751 12024
2 46100 25039 18449 17406 14985 15151 12157
2 46200 25107 17953 16440 14990 13474 12468
2 46300 25839 19356 16987 15767 13274 12612
2 46400 25380 18631 17244 15013 13594 12306
2 46500 25120 19334 17022 15091 13735 12981
2 46600 25936 18405 16838 15390 14701 13218
2 46700 25381 18717 17149 14956 14043 12890
2 46800 26268 19188 17222 15208 14116 12966
2 46900 26068 18858 17265 15065 14618 12783
2 47000 26469 18664 16701 14942 13868 12532
2 47100 25861 18998 17935 15375 13623 12863
2 47200 27274 19172 17512 15497 14110 12793
2 47300 27139 20826 17201 15495 14065 12961
2 47400 25953 19706 17318 15741 14231 13565
2 47500 26118 19399 17053 15654 14259 12616
2 47600 26219 19657 17775 15770 13836 12709
2 47700 26266 19709 17801 15906 14385 12711
2 47800 26313 19935 17336 15974 14111 12766
2 47900 26855 19703 17436 16008 14240 12987
2 48000 27117 19112 17219 15523 14275 12939
2 48100 26131 19647 17696 16037 14479 13003
2 48200 26268 20256 17913 16158 14118 13531
2 48300 26579 20352 17831 15679 14069 12778
2 48400 26514 20079 18090 15762 14796 13233
2 48500 31893 20411 18277 15846 15004 13534
2 48600 27404 20946 17473 15807 14085 12825
2 48700 26255 20753 18105 16240 14303 13165
2 48800 26643 19834 17905 15877 15049 13479
2 48900 27466 20152 17474 15842 14334 13188
2 49000 26854 20471 18128 16180 14104 12929
2 49100 26915 19998 18271 16124 14188 13537
2 49200 27600 20498 18287 16427 15192 13512
2 49300 28703 21479 17721 16208 14509 14001
2 49400 27510 21716 18547 17414 14507 13253
2 49500 27132 20967 18906 16814 14571 13353
2 49600 27262 22303 18124 16430 14946 13898
2 49700 27067 20205 18168 16199 14559 13582
2 49800 26931 20284 17699 16042 14345 13230
2 49900 32577 24019 19010 16821 20146 13342
2 50000 27974 20721 18202 16929 17250 13289
2 50100 27803 20262 17886 16457 14643 13510
2 50200 27736 20986 18448 16670 15245 13684
2 50300 28081 21060 18176 15982 15101 13244
2 50400 27798 20557 18080 16748 15452 13494
2 50500 27654 20827 18185 16440 14936 14389
2 50600 27670 20800 18503 17069 15248 13800
2 50700 27621 21123 18639 16980 15168 13631
2 50800 27944 20941 18765 16601 14740 13417
2 50900 29313 22024 18374 16965 15202 13946
2 51000 29910 23182 18941 16419 14895 15067
2 51100 27749 20699 18990 18194 14964 13465
2 51200 30244 22503 19116 16478 15429 13717
2 51300 28468 21083 18501 17170 15600 13961
2 51400 28199 21183 18907 17752 15879 15507
2 51500 29546 21584 20797 16861 14919 14055
2 51600 28575 21560 19744 16761 15301 14613
2 51700 28175 21795 19372 16872 16565 15267
2 51800 29320 22225 18819 16933 15394 14396
2 51900 28281 20984 18858 17709 15826 15523
2 52000 29850 21584 18680 17360 15618 15859
2 52100 30052 21544 20393 16835 15691 17212
2 52200 28539 22158 19526 17251 15868 15394
2 52300 30031 21566 19205 16748 15247 15671
2 52400 28524 22040 19322 17084 15549 15534
2 52500 30413 21813 19408 16897 15360 15609
2 52600 32500 22600 20087 17762 16179 15840
2 52700 29890 21976 18910 16989 15366 15308
2 52800 29666 22137 18741 17117 15424 15890
2 52900 29655 21502 19925 17284 15798 15453
2 53000 29324 22070 19813 16866 15777 15318
2 53100 28970 21316 19252 17320 16059 15725
2 53200 29841 22939 18910 17114 15548 15809
2 53300 28795 21524 19285 17159 15567 15719
2 53400 29575 21637 19585 16973 15773 15461
2 53500 30445 22092 19477 17183 15521 15425
2 53600 29611 22118 19428 17514 15524 16113
2 53700 29459 21748 19292 17266 15780 16404
2 53800 30179 22444 19713 17113 15714 15555
2 53900 29490 23378 19550 17551 15670 15617
2 54000 29844 23190 19697 18001 16230 15913
2 54100 29729 22058 19428 17387 15992 15933
2 54200 29883 21762 19728 17500 16439 15697
2 54300 29748 22011 20007 17488 15658 15818
2 54400 29588 22093 19524 17689 16143 16175
2 54500 29912 21770 19717 17683 16012 15700
2 54600 30263 22858 19527 17596 15797 16342
2 54700 29736 22285 20391 17864 15795 15912
2 54800 29973 22014 19988 17737 16236 16555
2 54900 30110 21931 19471 17377 15905 16172
2 55000 30237 22336 19860 17694 15947 16127
2 55100 30092 22325 19776 17536 16113 15767
2 55200 30437 22117 19413 19264 16032 16093
2 55300 30288 22124 19670 17922 16319 16314
2 55400 30561 22613 20402 18840 16458 15928
2 55500 36314 23579 24805 19434 16652 16030
2 55600 30500 24722 23042 18138 23283 16298
2 55700 32236 22323 19777 18280 16310 16026
2 55800 30923 22282 20351 22239 27441 29023
2 55900 47597 27390 19626 17908 16040 15976
2 56000 30312 22591 24221 20425 17452 16669
2 56100 31553 23713 20294 18256 16583 16798
2 56200 30514 22632 20218 17843 16336 17408
2 56300 32923 22603 20153 18137 16703 16440
2 56400 31317 22983 19973 18499 16332 16260
2 56500 32345 23369 21163 18348 16665 17028
2 56600 32236 23328 21156 18760 16896 16464
2 56700 31067 23160 20461 18104 16471 16682
2 56800 31164 23532 20080 18812 16736 16607
2 56900 32301 23716 20041 18426 17065 17014
2 57000 32833 23173 20919 18305 17203 17226
2 57100 31514 22931 20826 18186 17454 17500
2 57200 32424 25319 22263 19713 18281 18253
2 57300 34065 24882 22000 19314 16817 17113
2 57400 31586 23304 21835 18654 17541 16573
2 57500 32244 25795 23024 20914 18396 18733
2 57600 34417 24588 20922 25327 19423 17651
2 57700 34255 27712 24019 24015 16589 19112
2 57800 32334 24213 20950 19097 17025 17141
2 57900 32735 23599 21247 18855 22634 28500
2 58000 35917 24084 21164 18858 17425 17852
2 58100 32687 24927 20969 19173 18349 17905
2 58200 35280 31559 21670 19063 17572 17539
2 58300 33238 24506 21797 19857 18261 27323
2 58400 34381 28140 21879 19407 16827 16867
2 58500 37572 26737 25138 18494 16950 16729
2 58600 31901 24074 22229 20708 17296 17517
2 58700 33716 24000 21988 19634 18215 17230
2 58800 33144 23914 21109 18664 17726 17178
2 58900 34043 24146 20806 19268 17409 17653
2 59000 34182 23871 20882 19023 17898 18784
2 59100 33808 24243 21999 19365 17550 17622
2 59200 32619 24490 21533 19084 17028 17783
2 59300 34759 24492 21221 19602 18593 18849
2 59400 34635 24410 21922 19135 18010 17645
2 59500 32921 25277 22255 18929 17438 18325
2 59600 35112 25392 20978 20831 18709 20372
2 59700 34852 25494 22502 20354 18163 17365
2 59800 33970 25367 23077 20297 17961 18149
2 59900 34669 25497 21686 19980 17541 18221
2 60000 33464 24912 21718 19271 17369 17520
2 60100 33424 24536 21820 19799 18110 17419
2 60200 33810 24532 24337 20168 17329 17931
2 60300 34413 25289 21702 19900 18441 18237
2 60400 37205 24611 21624 19955 18777 17929
2 60500 34087 25248 22283 19964 17705 18591
2 60600 34760 25346 21419 19875 18490 19902
2 60700 35339 24356 22251 20825 18708 18506
2 60800 33545 25462 22151 19849 17596 18376
2 60900 35248 25896 21430 20309 18585 17896
2 61000 35179 24996 23028 19644 19016 18296
2 61100 34096 25908 22701 20330 19354 20022
2 61200 37225 28024 22940 20292 18221 17913
2 61300 34260 25123 21811 19918 19100 17873
2 61400 34523 24532 22437 19932 18116 18098
2 61500 35072 25606 22138 19944 18237 19723
2 61600 35290 24795 22253 21261 20028 18424
2 61700 34700 25408 22514 19469 18789 18142
2 61800 36287 24503 22059 19688 18878 21410
2 61900 33659 24392 22091 20200 18242 18320
2 62000 34908 25404 22398 20250 19661 18344
2 62100 34888 25039 22275 20082 18654 18592
2 62200 35151 25214 22555 19861 19139 19351
2 62300 34708 25853 22612 19968 19188 18382
2 62400 34762 25099 22370 19962 19750 18186
2 62500 34746 25560 22087 20368 19005 18666
2 62600 35431 25250 21998 20149 19150 18452
2 62700 35326 25072 22369 20532 19483 18421
2 62800 34963 26200 22637 20922 19657 18416
2 62900 34994 25216 22945 20122 19716 18413
2 63000 35484 25294 22515 20648 20216 18543
2 63100 35180 25226 23419 20161 20099 18741
2 63200 35249 25882 22664 20163 20266 18661
2 63300 36017 25212 22503 20286 20555 18878
2 63400 35224 25838 22390 20671 20394 18606
2 63500 35069 25838 22524 20679 20460 18733
2 63600 35138 27102 22513 20754 20350 18770
2 63700 35946 25457 22487 20535 20594 18570
2 63800 35538 25448 22704 20777 20917 19111
2 63900 35486 26174 22930 21160 20232 18997
2 64000 35850 25412 22769 20522 20965 19315
2 64100 35866 26326 24506 20896 21512 18751
2 64200 35491 26346 22902 20713 20454 18763
2 64300 35854 25710 23103 20992 21352 18803
2 64400 37625 25380 23299 21324 29732 18603
2 64500 35747 25858 22754 20757 20834 18806
2 64600 36036 26349 22897 20819 20518 19194
2 64700 36114 26227 22943 21196 20947 19080
2 64800 36265 25891 23270 20927 20913 19082
2 64900 37029 26337 22897 21130 25248 20900
2 65000 36564 26583 23499 20773 21422 18956
2 65100 39507 26125 22760 20415 20631 19010
2 65200 35984 26365 23485 20818 21027 19002
2 65300 36390 26032 23398 21504 21085 19234
2 65400 36084 26254 23135 20823 21280 19270
2 65500 36899 26323 23396 20751 20953 19260
2 65600 36295 26274 23728 21179 21106 19091
2 65700 36926 26347 23777 21170 21220 19437
2 65800 37028 26581 23218 21629 21157 19319
2 65900 37072 27393 23601 21672 21540 19283
2 66000 36602 26202 24163 21226 20936 19518
2 66100 37058 26303 24070 21535 21004 19632
2 66200 37200 26689 23406 21623 21271 19215
2 66300 36636 26899 23867 21385 21658 19840
2 66400 36970 26386 23503 21164 21604 19827
2 66500 36927 26580 23950 21445 21514 19656
2 66600 37270 26688 23941 21410 21476 19288
2 66700 37807 26670 23693 21190 21615 19552
2 66800 38175 27184 24638 21512 21607 19479
2 66900 37453 27481 23911 21538 21329 20298
2 67000 37183 27106 23796 21498 22020 19593
2 67100 37051 27490 23989 21731 22409 19828
2 67200 37445 26819 23753 21779 21846 19610
2 67300 37789 26915 24064 21344 22395 20080
2 67400 37413 26942 23923 21632 21825 20203
2 67500 38079 26608 24015 22104 21757 20486
2 67600 38020 26741 24163 21738 21692 19774
2 67700 38231 27158 24172 22002 21746 20026
2 67800 38192 27152 24128 21772 21862 19659
2 67900 37785 27340 24216 22032 22227 19803
2 68000 38571 27569 24686 22109 22121 20452
2 68100 38027 27448 24239 22410 22299 19980
2 68200 38014 27371 24694 21593 22106 19726
2 68300 38473 27171 25560 22341 22302 20141
2 68400 38207 27255 24453 22812 21626 20039
2 68500 40709 27296 24021 22318 22243 20275
2 68600 38162 27336 24453 21982 22562 19769
2 68700 38774 27642 24770 22027 22175 20731
2 68800 38271 27107 24396 22417 22105 20360
2 68900 38176 27891 24162 22435 22941 19944
2 69000 39358 27846 24183 22029 22371 21164
2 69100 39013 27775 25057 22510 22215 20145
2 69200 38744 27884 24305 22024 24033 20316
2 69300 38822 27905 24179 22546 22516 20425
2 69400 38494 28512 24597 22400 22212 20402
2 69500 38914 27856 24947 22100 22447 20437
2 69600 38622 27760 25060 22682 22964 20438
2 69700 38674 27707 25164 22461 22400 20549
2 69800 39260 27867 24747 23147 22611 20734
2 69900 39395 28024 24796 22879 22506 20436
2 70000 39370 27621 25041 22365 23265 20468
2 70100 39758 28042 24817 22832 22844 20991
2 70200 39511 28372 24538 22996 22608 20506
2 70300 40483 27763 26644 23061 22594 20893
2 70400 39708 27983 25143 22997 22710 21384
2 70500 39742 28169 25002 22804 22535 20893
2 70600 39485 28764 25564 22678 23044 20944
2 70700 39920 28170 25090 22895 22508 20641
2 70800 40466 28484 25330 22857 22719 20839
2 70900 40388 28257 25077 22734 22737 20739
2 71000 40290 28135 25159 23052 23347 20680
2 71100 40163 28951 25388 22517 23260 20963
2 71200 40482 28612 25119 23285 24376 20843
2 71300 39714 29059 25711 22653 23181 20945
2 71400 39925 28403 26127 22855 22843 21015
2 71500 40546 28780 25303 23744 22779 20659
2 71600 39721 28437 25383 23102 22705 21182
2 71700 40351 28860 25980 22880 23264 21070
2 71800 40685 28439 25718 23067 23192 21441
2 71900 40422 34638 26382 23279 23097 20931
2 72000 41110 28401 26394 23950 23089 21189
2 72100 40779 28660 26724 23369 24066 21060
2 72200 40272 28376 26266 23595 23289 21011
2 72300 43571 28440 25895 23610 23243 21711
2 72400 40989 28986 26149 23292 23032 21186
2 72500 40634 28537 25637 23749 23192 21601
2 72600 41228 28849 25527 23871 23391 21178
2 72700 41021 29520 25872 23627 23369 21084
2 72800 41152 29016 25991 23644 24163 21385
2 72900 40792 29103 25894 23748 24073 21086
2 73000 40937 28820 25933 24816 24170 22206
2 73100 41108 29165 26040 23997 23858 21185
2 73200 41056 29066 25908 23788 24261 21726
2 73300 41221 28862 25746 23346 24330 21672
2 73400 41503 28812 26303 23371 23990 21511
2 73500 41410 28937 25816 23439 24063 21576
2 73600 41337 29158 26003 23521 24184 21640
2 73700 42133 29218 26367 23231 23935 22600
2 73800 41479 29246 25993 23901 24514 21569
2 73900 41576 29506 26387 23672 25125 21721
2 74000 41437 29547 26093 23592 24144 21357
2 74100 41910 29281 26234 25042 24321 21800
2 74200 41757 30555 26944 25078 26342 22029
2 74300 44530 29341 26509 23992 24736 21384
2 74400 41562 28930 26575 24114 24235 21820
2 74500 42232 29380 26627 23586 24335 22195
2 74600 41981 29631 26108 24296 23898 21611
2 74700 42597 29575 26847 24690 24089 22162
2 74800 53931 29425 26659 24541 24092 21905
2 74900 42572 29879 26202 24500 24137 21969
2 75000 42217 29641 26917 24581 24462 22100
2 75100 42671 29608 27253 24476 24147 22277
2 75200 42140 29924 27057 24184 23962 21951
2 75300 42420 29797 26656 24637 26128 21926
2 75400 42569 29628 27346 23888 24162 22251
2 75500 42567 29706 26648 24343 24554 22059
2 75600 43114 29735 27655 24623 24003 22288
2 75700 42559 29831 27510 24244 24438 22235
2 75800 42738 29887 26793 24726 24382 22271
2 75900 43192 29956 27159 24399 24276 22367
2 76000 42886 29917 27149 24310 25032 22581
2 76100 43223 30641 26578 24322 24275 22313
2 76200 43499 30485 26884 27083 24338 22302
2 76300 43119 30390 26560 24383 23984 22252
2 76400 42982 30386 26939 24216 24421 22523
2 76500 43485 30730 26840 24943 24340 22092
2 76600 44061 30898 26795 25454 24023 22156
2 76700 42907 30424 27477 24596 24302 22289
2 76800 43047 30673 27041 24178 24850 22612
2 76900 43218 30433 27098 24311 24492 22768
2 77000 43806 30857 27327 24700 24700 22524
2 77100 43591 30305 28160 24792 25250 22785
2 77200 43466 31207 27321 24739 24840 22767
2 77300 45555 30332 27477 24950 24935 22539
2 77400 44274 30377 27600 24739 28856 23028
2 77500 43353 30143 28369 25202 24699 22986
2 77600 43767 30389 27572 24583 24636 22883
2 77700 44101 30545 27511 25576 25440 22778
2 77800 43901 30569 27305 25246 25064 22459
2 77900 43952 30425 28050 24828 25566 22814
2 78000 44184 31208 27602 25862 24997 23034
2 78100 43954 31268 27755 26761 24860 22535
2 78200 50027 31231 28147 25215 24834 23487
2 78300 44880 30859 28280 25292 25142 23007
2 78400 43992 30723 27789 24801 24983 23346
2 78500 44426 31650 28047 25103 25319 23134
2 78600 44673 31173 27696 25347 25384 23133
2 78700 44392 31020 27536 25351 25261 23401
2 78800 44832 31104 27857 25071 25288 23028
2 78900 44949 31218 28520 25365 25430 23274
2 79000 45562 30768 27915 26080 25297 23191
2 79100 45264 31210 28129 25182 25610 23384
2 79200 45447 30947 27997 25408 25529 23269
2 79300 44885 31158 27671 25351 25537 23703
2 79400 45165 31526 27976 25455 25832 23299
2 79500 44996 31531 28044 25808 26024 23537
2 79600 45650 31851 27669 25554 25775 23060
2 79700 45266 31379 28723 25645 25951 23790
2 79800 46214 31279 28156 26441 25562 23108
2 79900 45021 31804 28567 25959 25502 23590
2 80000 45571 31695 31136 26483 25763 23045
2 80100 45148 31671 28392 26105 25512 23470
2 80200 45357 31524 28505 27605 28313 27496
2 80300 51796 33209 30072 28176 25885 29782
2 80400 47532 31943 35868 27725 26152 23702
2 80500 46982 36223 35251 26694 27071 24192
2 80600 47264 33730 30261 26233 25857 23950
2 80700 50629 36222 30619 27496 27880 25467
2 80800 47967 34735 34723 27359 26140 24286
2 80900 48826 32851 28631 26332 28112 24006
2 81000 45737 31925 29046 26338 26265 23798
2 81100 50345 32117 37641 29879 27585 28759
2 81200 55339 34409 63846 41545 30487 26950
2 81300 52309 32715 31120 27317 27706 25038
2 81400 48221 32699 29399 26207 26412 27013
2 81500 46864 32622 32036 26308 26198 24753
2 81600 47685 31910 29720 26397 26277 25138
2 81700 48170 33579 30314 29358 26424 24161
2 81800 49102 34594 29242 27090 26564 23979
2 81900 47565 33964 31478 29959 29102 25940
2 82000 49873 35119 30540 28697 28979 26218
2 82100 50755 34689 31418 28730 27306 25022
2 82200 47565 33398 29355 26548 26955 24499
2 82300 46948 32518 29885 26812 27573 24775
2 82400 47997 34377 29492 28020 27949 25120
2 82500 56070 33777 31519 28982 27851 25236
2 82600 49806 33532 31592 29771 27998 26508
2 82700 50181 32666 29824 38260 28709 26156
2 82800 48545 32564 31854 27617 27225 24311
2 82900 46248 37738 29347 26804 25979 24120
2 83000 47658 33369 29719 27323 26614 24255
2 83100 47523 32756 29701 27684 26808 24638
2 83200 47667 33680 30422 27515 27050 24790
2 83300 47550 33311 29656 27758 27641 24735
2 83400 48391 33392 31050 28231 27734 24190
2 83500 47391 33716 30812 28275 27568 26202
2 83600 47820 32748 30345 27779 26595 24491
2 83700 47898 35369 30177 28422 27672 24361
2 83800 47893 33848 30376 28445 26876 24916
2 83900 48395 34142 35168 31188 27652 26580
2 84000 47878 33613 30848 28792 27425 24625
2 84100 48366 34642 30467 28739 26923 28647
2 84200 54540 38994 33444 28749 26889 25041
2 84300 46806 33375 30709 29216 26919 24758
2 84400 48549 34095 30836 29169 27674 24578
2 84500 48716 33810 30446 28472 27523 24851
2 84600 48872 34145 31094 28864 27773 25036
2 84700 48137 34148 31163 29298 27991 24800
2 84800 48612 33856 31642 28849 27074 25419
2 84900 48256 34838 31914 29020 27809 24831
2 85000 48831 34260 31042 29848 29502 25520
2 85100 49363 34833 31339 29094 27010 25645
2 85200 48160 34191 31304 30240 27597 25257
2 85300 49157 34412 31566 30376 27387 24804
2 85400 48552 34478 32496 29747 27106 25086
2 85500 48485 34854 31962 29733 29688 38209
2 85600 49227 37153 41990 56910 26649 24348
2 85700 47674 35108 32047 29873 27282 25630
2 85800 48572 35296 32222 30138 27390 25402
2 85900 49181 35600 31957 30032 27805 28161
2 86000 49760 36262 31827 30083 27413 25648
2 86100 48956 34636 32258 29872 27813 25301
2 86200 48731 35360 31970 31226 28264 25179
2 86300 48976 35453 32204 30714 27637 25963
2 86400 49606 35387 33015 30726 27652 25377
2 86500 49899 34815 32986 30297 28532 25324
2 86600 49251 35770 33236 30323 28261 25534
2 86700 49246 35392 32493 31014 27516 25531
2 86800 49392 35091 32860 30733 27833 25810
2 86900 50182 35921 32588 30723 28132 25497
2 87000 49703 35386 32663 31043 28206 25929
2 87100 51482 36544 32465 29785 28495 25710
2 87200 50110 36179 33636 30904 28207 25556
2 87300 49759 35936 33068 30558 28166 25687
2 87400 50300 36212 32972 30780 28004 25551
2 87500 49946 35829 33196 30903 28352 26313
2 87600 50010 36262 32814 32299 28647 25701
2 87700 50290 35859 33341 30462 28604 25496
2 87800 53168 36164 32564 30431 27890 26057
2 87900 50034 36121 33356 31072 28280 25692
2 88000 50000 36101 33856 30801 28452 25711
2 88100 50593 36528 33704 30767 28059 25954
2 88200 50477 36389 33649 30853 28543 25536
2 88300 51200 36430 33681 31606 28223 25355
2 88400 51202 36710 34688 31408 29336 26416
2 88500 50383 37151 33988 31338 29759 26318
2 88600 50945 36661 34344 31073 28511 27001
2 88700 50922 36478 34162 31424 28282 25962
2 88800 50298 36988 34212 31682 28895 25942
2 88900 51425 36716 34006 31438 28394 26058
2 89000 51195 36836 34758 30925 29213 26430
2 89100 51174 37452 34607 31379 28786 26633
2 89200 51342 37077 34278 31455 28798 26016
2 89300 51518 37265 35382 31727 29060 26342
2 89400 50850 36915 34379 31079 28619 26354
2 89500 51269 37016 34583 31219 28534 25968
2 89600 51199 36925 35166 31013 28570 26141
2 89700 51983 37402 34980 31903 28443 26937
2 89800 52189 36885 34817 31530 29234 26169
2 89900 60537 36728 34073 31989 28747 26551
2 90000 50960 37395 35072 32228 29159 26564
2 90100 52138 37711 35028 31809 28908 26261
2 90200 51830 38060 35139 31546 29310 27866
2 90300 51314 37518 34886 32206 33285 26719
2 90400 51448 38098 35573 31715 28598 26604
2 90500 51837 38182 35662 32032 28948 26996
2 90600 51560 37851 34931 31709 28829 26856
2 90700 52050 38710 35616 31900 29472 27070
2 90800 53250 37842 35420 31823 28708 26829
2 90900 53251 37945 36411 31857 28848 26695
2 91000 52183 38171 35512 32603 29284 26944
2 91100 52380 38110 35494 31577 29357 26930
2 91200 52352 38112 35618 32224 32862 27399
2 91300 52837 37360 34862 31627 28532 26200
2 91400 53454 41694 38668 34189 29348 26795
2 91500 52972 39073 35502 32278 30027 26942
2 91600 53146 39550 38154 34497 30593 27858
2 91700 55206 44806 49234 37131 29962 29603
2 91800 53366 38248 37835 34455 29812 27360
2 91900 60414 39301 35669 32772 30567 31513
2 92000 56837 40145 40349 33241 35962 27840
2 92100 55461 39086 38859 31959 29186 26804
2 92200 53713 41292 36683 31907 29886 32481
2 92300 53241 39874 35839 32618 30346 27807
2 92400 52904 38780 35708 33425 29711 53415
2 92500 76869 38484 37897 34173 31913 29503
2 92600 60062 40333 39175 37540 41298 30010
2 92700 61124 41392 40069 32622 32064 28554
2 92800 64675 42527 38697 35461 31956 31823
2 92900 57551 41517 43359 43661 37124 27961
2 93000 58409 42382 38379 46338 30229 27148
2 93100 59128 46582 35601 33200 31725 30333
2 93200 55793 49320 36564 32117 30175 27344
2 93300 54430 39304 36993 32941 30187 27127
2 93400 53248 40013 36596 32755 30050 27441
2 93500 54192 40160 35981 33191 29790 27930
2 93600 54000 39768 36610 33182 30929 27294
2 93700 55045 39810 38677 32902 30077 27480
2 93800 54082 39884 36522 33467 30254 27568
2 93900 53963 42089 36979 33607 37188 27671
2 94000 54738 40447 37114 32402 30325 27669
2 94100 55420 40714 36624 33026 29760 27923
2 94200 53533 40208 36909 34257 30008 27554
2 94300 55776 39987 36676 36379 30358 27970
2 94400 54638 40509 36711 33548 30027 28438
2 94500 54412 40483 36853 33427 31188 28223
2 94600 59430 40386 37227 33190 30015 28283
2 94700 55102 40308 37222 33087 30540 28187
2 94800 53995 49940 37203 33806 30920 28191
2 94900 55727 41392 37007 32931 31300 28347
2 95000 65680 56653 45292 42914 38791 27739
2 95100 63156 50863 50031 42022 31281 29126
2 95200 55728 44460 40223 34711 30612 29898
2 95300 56098 41409 38231 35480 36646 28158
2 95400 54858 40955 36887 33911 30573 28483
2 95500 55208 41638 37748 34855 30736 28218
2 95600 54551 40966 38144 33993 31260 28339
2 95700 54906 41196 37061 33426 30961 28055
2 95800 54816 41649 37503 33929 30523 28832
2 95900 54979 41449 37731 33832 31362 28882
2 96000 55782 41372 37380 33469 30439 28246
2 96100 55311 43261 37773 33476 30516 28677
2 96200 55039 41440 37884 33822 30634 28391
2 96300 55789 41639 37904 33636 30715 28423
2 96400 55470 41871 37517 33614 31136 28272
2 96500 55326 41894 37470 34078 30773 28390
2 96600 55988 42316 37386 33839 31047 28690
2 96700 55411 42013 37672 38280 30552 27867
2 96800 55543 42240 37693 34189 31010 28287
2 96900 55871 42601 37644 34837 31102 28599
2 97000 56056 42334 37934 34448 30849 28331
2 97100 56745 41712 38490 34192 31346 29047
2 97200 55684 42259 37958 34163 32276 29618
2 97300 59632 42879 38322 34938 31060 29101
2 97400 56222 43025 37506 34120 31785 28888
2 97500 55766 42133 37620 34243 31851 29349
2 97600 55825 42098 38344 34338 31324 29053
2 97700 55702 43013 38394 34367 31108 28834
2 97800 57115 43341 38927 35338 31509 29119
2 97900 56664 42803 38612 34365 31472 28916
2 98000 57182 43063 38150 35919 31093 29095
2 98100 56847 43727 38509 34612 31668 28960
2 98200 56555 42695 38486 34902 31291 28774
2 98300 57583 43553 38534 34472 31961 29409
2 98400 56376 43426 38681 34645 31794 29144
2 98500 56831 44027 37993 34474 31351 29113
2 98600 56886 43180 38333 35231 32213 29075
2 98700 57183 43617 39168 35400 32157 28874
2 98800 57995 43515 38613 34883 31731 28982
2 98900 57094 44179 39088 35213 32109 29518
2 99000 57401 43922 38244 35191 33561 29105
2 99100 56236 43666 38568 35266 32465 29466
2 99200 56996 43907 38564 34770 32186 29777
2 99300 58287 43264 38766 35330 33854 29185
2 99400 57060 43658 38769 37465 31873 29349
2 99500 57696 43859 39086 34922 32368 29347
2 99600 58519 43673 39116 34755 32546 29559
2 99700 57345 43887 48956 36423 31987 29891
2 99800 57705 44290 38788 34886 32969 29607
2 99900 57815 45003 38992 35046 32429 30214
2 100000 57314 44489 39889 35356 32433 29560
